EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-39800010	IAnkara 00072 = RRMAM-01, 00039g = RRMAM-02-01, 00098 = RRMAM-03-02, 00117g	Galatia	Ankara / Ancyra	82	82	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; sacerdotes pagani; tituli operum; tituli sacri; tria nomina; viri	"Imp(erator) Caesar divi / Vespasiani f(ilius) [[Domitia]]/[[nus]] Aug(ustus) pont(ifex) max(imus) trib(unicia) / pot(estate) p(ater) p(atriae) co(n)s(ul) VIII desig(natus) VIIII / imp(erator) II per / A(ulum) Caesennium Gallum co(n)s(ulem) / XVv(irum) s(acris) f(aciundis) leg(atum) Aug(usti) pr(o) pr(aetore) vias / provinciarum Galatiae Cappa/dociae Ponti Pisidiae Paphlago/niae Lycaoniae Armeniae / minoris / stravit II
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1327	39.9207774	32.854067			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-02_00117g.jpg
EDCS-56900054	RRMAM-03-02, 00007	Galatia	Bacikoy / Baci / Ancyra	81	81	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tituli sacri; tria nomina; viri	"[Imp(erator) Caesar divi Vespas]/[iani f(ilius) Domitianus] / [Aug(ustus) pont(ifex) ma]xim[us] tri[b(unicia)] / p[o]tes(tate) [ce]ns(or) co(n)s(ul) VII per / A(ulum) Ca[ese]nnium Gallum / legatum pro pr(aetore) vias provinciarum / Galatiae / Cappado[c]iae [P]onti Pisidiae / [Paphl]agoniae L<y=U>ca/oniae Armeniae mino/ris stravit
material: lapis"		39.786648	32.288872			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-02_00007.jpg
EDCS-41000005	RRMAM-01, 00048c = RRMAM-02-01, 00111 = RRMAM-03-02, 00128c	Galatia	Bagici	82	82	Augusti/Augustae; miliaria; ordo senatorius; sacerdotes pagani; tituli operum; tituli sacri; tria nomina; viri	"Imp(erator) Caesar divi Vespasiani / f(ilius) Domitianus Aug(ustus) pont(ifex) max(imus) / tr(ibunicia) pot(estate) co(n)s(ul) VIII desig(natus) VIIII imp(erator) II / per / A(ulum) Caesennium Gallum co(n)s(ulem) XVvir(um) / s(acris) f(aciundis) pro pr(aetore) vi[as] provinciar(um) Galatiae / [Cappad]ociae [Po]nt(i) Pisidiae Paphl/[a]goniae Lycaoniae Armeniae [mi]/noris stravit / mil(ia) [XXX]III // 
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1392	39.537796	32.909725		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-02_00128c.jpg
EDCS-56900037	RRMAM-02-01, 00143 = RRMAM-03-02, 00038a = AE 1955, +00007	Galatia	Fatih Mahallesi / Hasanoglan Fatih / Ancyra	100	100	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tituli sacri; tria nomina; viri	"[Imp(erator) Caesar] / [divi Vespasi]ani / [f(ilius) Domitianus] Au[g(ustus)] / [pont(ifex) max(imus) trib(unicia) pot(estate)] / [p(ater) p(atriae) co(n)s(ul) VIII imp(erator) II] / [per A(ulum) Caesennium] / [Gall]u[m] leg(atum) Aug(usti) pr(o) pr(aetore) vias / provinciar(um) Galat(iae) Cappadociae / Ponti Pisidiae Paphlagoniae / Lycaoniae Armeniae mino/ris / stravit / [XXII] // Imp(erator) Nerva Traianus / Caes(a)r Aug(ustus) German(i)cus / ponti(fex) max(imus) trib(unicia) pot(estate) p(ater) p(atriae) co(n)s(ul) II / restituit per Pomponium / Bassum leg(atum) pro praetore / ab Ancyra XXII // 
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1374	39.9878742	33.1817133		GR	
EDCS-30000338	CIL 03, 14184,48 = Bosch 00069 = RRMAM-01, 00043a = RRMAM-02-01, 00160 = RRMAM-03-02, 00122a = AE 1899, 00185a = AE 1899, 00185b = AE 1899, 00186 = AE 1937, 00090	Galatia	Ogulbey / Gorbeus	82	367	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; sacerdotes pagani; tituli operum; tituli sacri; tria nomina; viri	"Imp(erator) Caesar divi Vespasia/ni f(ilius) [[[Domitianus]]] Aug(ustus) pont(ifex) / max(imus) trib(unicia) pot(estate) [p(ater) p(atriae) co(n)s(ul)] IIX des(ignatus) / IX imperator II per / A(ulum) Caesennium Gallum / co(n)s(ulem) XVvir(um) s(acris) f(aciundis) l[eg(atum) Aug(usti) pro] pr(aetore) / vias p[rovinciaru]m Galatiae / Cappadociae Ponti Pisidiae / Paphlagoniae Lycaoniae / Armeniae minoris stravit / mil(ia) XX // DD(ominis) nn(ostris) Fl(avio) / Valentiniano / e(t) Fl(avio) Valent<i=E> / triumfatori(bu)s / semper Augg(ustis)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1400;B1401;HD018442;HD011658;HD023244;1ae1899-52 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD018442	39.685898	32.826282			
EDCS-19800110	CIL 10, 04660 = D 05384 = Campedelli 00011	Latium et Campania / Regio I	Calvi Vecchia / Cales	45	45		A]/ugustalis tr[iumphalibus] / ornamentis / viam ab angiporto aed[is] / Iunonis Lucinae usque [ad] / aedem Matutae et cliv<u=O>m / ab ianu ad gisiarios porta[e] / Stellatinae et viam patulam / ad portam laevam et ab foro / ad portam domesticam / sua pecunia stravit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N106625;cil10_p456;CO0022680;de_21dessuoft%23page/358/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0022680 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR106625&partId=1	41.2033956	14.1369822			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_10_04660.jpg;$D_05384.jpg;pp
EDCS-12700126	RECapua 00222 = AnalEpi p 271 = Campedelli 00012 = Engfer-2017, 00018 = AE 1929, 00166 = AE 1934, +00095 = AE 1935, +00111 = AE 1987, 00250 = AE 1993, +00490	Latium et Campania / Regio I	Calvi Vecchia / Cales	30	46	ordo senatorius; praenomen et nomen; sacerdotes pagani; tituli operum; tituli sacri; viri	M(arcus) Vinicius P(ubli) f(ilius) M(arci) n(epos) / P(ubli) pron(epos) co(n)s(ul) II VIIvir / epulonum sodalis / Augustalis triumphalibus / ornamentis quinq(uennalis) / viam ab angiporto aedi[s] / Iunonis Lucinae usque [ad] / aedem Matutae et [clivum] / ab ianu ad gi[ssarios portae] / Stellatin[ae et viam patulam] / ad port[am laevam et ab foro] / ad port[am domesticam] / [sua pecunia stravit]	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N073142;HD024571;CO0015392;1ae1929-44;1ae1929-45 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD024571 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0015392 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR073142&partId=1	41.2033956	14.1369822			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RECapua_00222.jpg;pp
EDCS-21800398	CIL 10, 06944	Latium et Campania / Regio I	Casaluce			litterae erasae	[[I[3]AA]] / [[I[3]S]] / [[I[3]ius]] / [[I[3]IS[3]RVS[3]ius]] / [[Aug(ustus)]] pontifex maximus / trib(unicia) potestate VIIII / co(n)s(ul) III proco(n)s(ul) / viam a Capua silice stravit / IIII	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p706;CO0118256 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0118256	41.001912	14.198027			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_10_06944.jpg;$CIL_10_06944_1.jpg;$CIL_10_06944_2.jpg;$CIL_10_06944_3.jpg
EDCS-05700375	CIL 14, 00375 (p 482, 615) = CIL 01, 03031a = EE-09, p 335 = MEFR-1911-143 = ELOstia p 99 = D 06147 (p 187) = Engfer-2017, 00078 = IPOstie-B, 00335 = Campedelli 00027 = JRA-2000-192 = AE 2000, +00263 = AE 2000, 00265 = AE 2003, +00283 = AE 2004, +00013 = AE 2004, +00356 = AE 2004, +00357 = AE 2014, +00022 = FTD-06, p 150	Latium et Campania / Regio I	Fiumicino / Portus	-70	-31	ordo decurionum; tituli honorarii; tituli sacri; tria nomina; viri	"P(ublio) Lucilio / P(ubli) f(ilio) P(ubli) n(epoti) P(ubli) pro/nep(oti) Gamalae / aed(ili) sacr(is) Vol<c=PK>(ani) (!) / [a]edili d(ecreto) d(ecurionum) allecto / [g]ratis decurioni / [p]ontifici IIvir(o) censo/riae pot(estatis) quinquennal(i) / in comiti(i)s facto cura/[tor]i pecuniae publicae exigen/[d]ae et a<t=D>tribuendae / [i]n ludos cum accepisset public(um) / lucar remisit et de suo erogati/onem fecit / [id]em sua pecunia viam silice stravit / [q]uae est iuncta foro ab arcu ad arcum / [id]em epulum trichilinis CCXVII / colonis dedit / [id]em prandium sua pecunia coloni[s] / Ostie(n)sibus bis dedit / [i]dem aedem Volcani sua pecu/nia restituit / [i]dem aedem Veneris sua pecu/nia constituit / [id]em aed(em) Fortunae sua pec/unia constituit / [id]em aed(em) Cereris sua pecunia / constituit / [id]em pondera ad macellum / cum M(arco) Turranio sua pecu/nia fecit / [idem] aedem Spei sua pecunia / [cons]tituit / [id]em tribunal in foro mar/moreum fecit / [h]uic statua inaurata d(ecreto) d(ecurionum) / p(ecunia) p(ublica) posita est / [i]tem a{h}enea d(ecreto) d(ecurionum) p(ecunia) p(ublica) posita / [p]rox<i=U>ume tribunal(i) quaes(toris) / [propt]erea quod cum res publica / [p]raedia sua venderet ob pol/[l]icitationem belli navalis / HS XV(milia)CC rei publicae donav[it] / [hu]nc decuriones funere pu/[b]lico effer[endum] cen[s]uerunt
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N150127;cil14_p70-4-615;CO0002672;de_21dessuoft%23page/548/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0002672 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR150127&partId=1	41.7675656	12.2339473			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_14_00375_1.jpg;$CIL_14_00375_1.jpg
EDCS-11500637	CIL 10, 01698 = CIL 01, 03131 = D 05383 = Campedelli 00034 = Engfer-2017, 00109	Latium et Campania / Regio I	Pozzuoli / Puteoli	-70	-41	ordo senatorius; tituli operum; tria nomina; viri	]ius Fronto aed(ilis) cur(ulis) de sua pecunia f[ecit] / [aquam] duxit viam a foro usque ad f{e}ines strav[it] / [3] fecit cl{e}iv<u=O>m a summo ad emporium stra[vit]	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N102336;cil10_p208;de_21dessuoft%23page/358/mode/2up | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR102336&partId=1	40.822643	14.1219109			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-65900088	CIL 05, *00850 = NSA-1899-426	Liguria / Regio IX	Acqui Terme / Aquae Statiellae			tituli honorarii; tituli operum; tria nomina; viri	C(aio) Valerio M(arci) f(ilio) / Tromen(tina) Albo / [3 v]iro / q[ui] viam [3] / [3]bus str(avit) / thermas e[3] / Aquenses Stat(iellenses) / [6] / [3]ME[	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_fva_p79	44.675145	8.467546			
EDCS-07600428	ZPE-43-149 = RRMAM-02-01, 00903 = RRMAM-03-04, 00022 = AE 1986, 00646	Pontus et Bithynia	Boyabat / Pompeiopolis	85	85	Augusti/Augustae; miliaria; ordo equester; tituli operum; tituli sacri; tria nomina; viri	"[I]mp(erator) Caesar d[ivi] / Vespasiani f(ilius) Domit[ia]/nus Aug(ustus) Germanic(us) pont[if(ex)] / max(imus) tr(ibunicia) pot(estate) IV imp(erator) IX co(n)[s(ul) XI] / censoria pot(estate) p(ater) p(atriae) viam [col(oniae?)] / Sinopens(ium) stravit per T(itum) Pri[3] / Pacatum p[roc(uratorem)] suum / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B517;HD007023 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD007023	41.4689736	34.7672274			
EDCS-01000056	CIL 06, 40943 = CIL 06, 31606 = CIL 01, p 0192 = InscrIt-13-03, 00012 = AE 1999, +00188	Roma	Roma	-2	14	milites; ordo senatorius; reges; tituli honorarii; tituli sacri; viri	] // [complu]ra oppi[da de Samni]tib[us cepit] / [Sabinoru]m et Tus[corum exercit]um [fudit] / [p]lac[em fie]ri cu[m Pyrrho rege prohibuit] / in ce[nsura viam Appiam stravit e]t aq[uam] / [in] u[rbem adduxit aedem Bellon]ae fe[cit]	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N093238;CO0008823;HD030064;CO0005166 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD030064 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0008823 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR093238&partId=1	41.8933203	12.4829321			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0007728;pp
EDCS-74200296	CIL 09, *00647 (p 1248) = CIL 09, *00926	Samnium / Regio IV	Lanciano / Anxanum				imp m ulp nerva traianus / caisar aug pont max / trib potest cos iii p p / viam lapid stravit / pontem fecit substructiones / addidit		42.2305316	14.3907794			
EDCS-23100767	CIL 11, 05961 = D 05580 = Campedelli 00114 = Engfer-2017, 00329	Umbria / Regio VI	Acqualagna / Pitinum Mergens	1	200	ordo decurionum; tituli operum; tria nomina; viri	L(ucius) Fuficius L(uci) f(ilius) Manilius / IIIIvir nomine / L(uci) Fufici L(uci) f(ilii) Capitonis fili(i) / sui IIIIvir(i) viam / et aream macelli / silice stravit ex / pecunia et vectura sua	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N107077;de_21dessuoft%23page/389/mode/2up | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR107077&partId=1	43.6258843	12.6759738			
EDCS-12700524	CIL 11, 05399 = D 05369 = ERAssisi 00040 = Gummerus-01, 00246 = Campedelli 00102	Umbria / Regio VI	Assisi / Asisium	1	50	liberti/libertae; praenomen et nomen; seviri Augustales; tituli operum; tria nomina; viri	P(ublius) Decimius P(ubli) l(ibertus) Eros / Merula VIvir / viam a cisterna / ad domum L(uci) Muti / stravit ea pecunia / [	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N025349;de_21dessuoft%23page/356/mode/2up | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR025349&partId=1	43.0711952	12.6146669			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$WS_CIL_11_05399.jpg;pp
EDCS-05401466	CIL 05, 08668 = IRConcor 00052 = Campedelli 00147 = AE 1995, 00587	Venetia et Histria / Regio X	Concordia Sagittaria / Iulia Concordia / Concordia	151	200		P(ublius) Rotenius / Faustus / IIIIIIvir / de pecunia sua / viam stravit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p1056;N097828 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR097828&partId=1	45.7561044	12.8449558			
EDCS-04201587	CIL 05, 02535 = Campedelli 00145	Venetia et Histria / Regio X	Este / Ateste	1	200	tituli honorarii; tituli operum; viri	"] C(ai) f(ilius) A[3] / ob honor(em) / viam stravit
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p247;N130655 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR130655&partId=1	45.2240069	11.659796			
EDCS-08000360	Pais 00568 = Campedelli 00144	Venetia et Histria / Regio X	Este / Ateste				]OM[3] / [3] via[m 3] / [3] str[avit // [3 via]m [3] / [3 str]avit [		45.2240069	11.659796			
													
